id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
N;Norte;2022-10-26;6217.63825
NE;Nordeste;2022-10-26;11956.88325
S;Sul;2022-10-26;12244.86483333
SE;Sudeste/Centro-Oeste;2022-10-26;41721.33370833
N;Norte;2022-10-27;6341.3255
NE;Nordeste;2022-10-27;11849.92258333
S;Sul;2022-10-27;12390.94341667
SE;Sudeste/Centro-Oeste;2022-10-27;43437.98129167
N;Norte;2022-10-28;6806.16329167
NE;Nordeste;2022-10-28;11472.09404167
S;Sul;2022-10-28;12381.04554167
SE;Sudeste/Centro-Oeste;2022-10-28;43240.877125
N;Norte;2022-10-29;6683.83704167
NE;Nordeste;2022-10-29;11577.09266667
S;Sul;2022-10-29;11046.723
SE;Sudeste/Centro-Oeste;2022-10-29;39882.826
N;Norte;2022-10-30;6498.58579167
NE;Nordeste;2022-10-30;10737.819875
S;Sul;2022-10-30;9490.22645833
SE;Sudeste/Centro-Oeste;2022-10-30;37076.98870833
N;Norte;2022-10-31;6968.1995
NE;Nordeste;2022-10-31;12006.88904167
S;Sul;2022-10-31;11984.53875
SE;Sudeste/Centro-Oeste;2022-10-31;42836.61933333
N;Norte;2022-11-01;6829.99133333
NE;Nordeste;2022-11-01;12452.807125
S;Sul;2022-11-01;11076.25504167
SE;Sudeste/Centro-Oeste;2022-11-01;40263.7855
N;Norte;2022-11-02;6184.149875
NE;Nordeste;2022-11-02;11515.73816667
S;Sul;2022-11-02;8701.51633333
SE;Sudeste/Centro-Oeste;2022-11-02;34309.38033333
N;Norte;2022-11-03;6482.34416667
NE;Nordeste;2022-11-03;12222.70170833
S;Sul;2022-11-03;10507.01695833
SE;Sudeste/Centro-Oeste;2022-11-03;36310.39704167
N;Norte;2022-11-04;6511.070375
NE;Nordeste;2022-11-04;12074.06266667
S;Sul;2022-11-04;10932.08708333
SE;Sudeste/Centro-Oeste;2022-11-04;36791.36966667
N;Norte;2022-11-05;6197.77466667
NE;Nordeste;2022-11-05;11139.29233333
S;Sul;2022-11-05;9579.86566667
SE;Sudeste/Centro-Oeste;2022-11-05;34525.88520833
N;Norte;2022-11-06;5986.63095833
NE;Nordeste;2022-11-06;10215.829875
S;Sul;2022-11-06;8379.64916667
SE;Sudeste/Centro-Oeste;2022-11-06;32241.70879167
N;Norte;2022-11-07;6361.27491667
NE;Nordeste;2022-11-07;11090.624875
S;Sul;2022-11-07;11165.01691667
SE;Sudeste/Centro-Oeste;2022-11-07;38034.634
N;Norte;2022-11-08;6363.45075
NE;Nordeste;2022-11-08;11421.46775
S;Sul;2022-11-08;11726.989625
SE;Sudeste/Centro-Oeste;2022-11-08;39265.05083333
N;Norte;2022-11-09;6486.87120833
NE;Nordeste;2022-11-09;11745.98895833
S;Sul;2022-11-09;12002.21495833
SE;Sudeste/Centro-Oeste;2022-11-09;39702.20170833
N;Norte;2022-11-10;6701.23133333
NE;Nordeste;2022-11-10;11742.926875
S;Sul;2022-11-10;12185.01975
SE;Sudeste/Centro-Oeste;2022-11-10;41090.59054167
N;Norte;2022-11-11;6739.44783333
NE;Nordeste;2022-11-11;12036.32266667
S;Sul;2022-11-11;12512.491
SE;Sudeste/Centro-Oeste;2022-11-11;41439.006
N;Norte;2022-11-12;6572.85925
NE;Nordeste;2022-11-12;11452.76083333
S;Sul;2022-11-12;10692.09729167
SE;Sudeste/Centro-Oeste;2022-11-12;37743.72875
N;Norte;2022-11-13;6265.0525
NE;Nordeste;2022-11-13;10515.08716667
S;Sul;2022-11-13;9409.24658333
SE;Sudeste/Centro-Oeste;2022-11-13;35018.34258333
N;Norte;2022-11-14;6685.803
NE;Nordeste;2022-11-14;11414.66320833
S;Sul;2022-11-14;11123.15808333
SE;Sudeste/Centro-Oeste;2022-11-14;40175.03116667
N;Norte;2022-11-15;6584.79804167
NE;Nordeste;2022-11-15;10859.56479167
S;Sul;2022-11-15;10280.94245833
SE;Sudeste/Centro-Oeste;2022-11-15;38367.07633333
N;Norte;2022-11-16;6798.58404167
NE;Nordeste;2022-11-16;11686.36829167
S;Sul;2022-11-16;12119.880625
SE;Sudeste/Centro-Oeste;2022-11-16;40821.22716667
N;Norte;2022-11-17;7023.27304167
NE;Nordeste;2022-11-17;11806.31991667
S;Sul;2022-11-17;12554.59441667
SE;Sudeste/Centro-Oeste;2022-11-17;40475.61120833
N;Norte;2022-11-18;6853.74041667
NE;Nordeste;2022-11-18;11733.61120833
S;Sul;2022-11-18;12601.29679167
SE;Sudeste/Centro-Oeste;2022-11-18;40926.31391667
N;Norte;2022-11-19;6505.01129167
NE;Nordeste;2022-11-19;11006.6845
S;Sul;2022-11-19;10833.45516667
SE;Sudeste/Centro-Oeste;2022-11-19;38047.75858333
N;Norte;2022-11-20;6329.02491667
NE;Nordeste;2022-11-20;10328.456375
S;Sul;2022-11-20;9754.599625
SE;Sudeste/Centro-Oeste;2022-11-20;35239.77729167
N;Norte;2022-11-21;6987.95083333
NE;Nordeste;2022-11-21;11437.81129167
S;Sul;2022-11-21;13203.786625
SE;Sudeste/Centro-Oeste;2022-11-21;42078.122625
N;Norte;2022-11-22;7092.44966667
NE;Nordeste;2022-11-22;11564.11691667
S;Sul;2022-11-22;13157.87308333
SE;Sudeste/Centro-Oeste;2022-11-22;43152.92366667
N;Norte;2022-11-23;7016.41166667
NE;Nordeste;2022-11-23;11799.96216667
S;Sul;2022-11-23;12819.85425
SE;Sudeste/Centro-Oeste;2022-11-23;43226.64445833
N;Norte;2022-11-24;6682.857
NE;Nordeste;2022-11-24;11576.91783333
S;Sul;2022-11-24;12437.66858333
SE;Sudeste/Centro-Oeste;2022-11-24;40947.5945
N;Norte;2022-11-25;6914.7715
NE;Nordeste;2022-11-25;12070.56608333
S;Sul;2022-11-25;12631.92083333
SE;Sudeste/Centro-Oeste;2022-11-25;40444.38925
N;Norte;2022-11-26;6425.07683333
NE;Nordeste;2022-11-26;11361.841625
S;Sul;2022-11-26;11161.92395833
SE;Sudeste/Centro-Oeste;2022-11-26;37719.34720833
N;Norte;2022-11-27;6260.04754167
NE;Nordeste;2022-11-27;10534.42704167
S;Sul;2022-11-27;9635.18245833
SE;Sudeste/Centro-Oeste;2022-11-27;35128.83295833
N;Norte;2022-11-28;6574.793125
NE;Nordeste;2022-11-28;11386.328375
S;Sul;2022-11-28;12085.92320833
SE;Sudeste/Centro-Oeste;2022-11-28;39690.69325
N;Norte;2022-11-29;6643.25275
NE;Nordeste;2022-11-29;11880.20066667
S;Sul;2022-11-29;12953.82404167
SE;Sudeste/Centro-Oeste;2022-11-29;41506.01220833
N;Norte;2022-11-30;6649.468375
NE;Nordeste;2022-11-30;11619.979
S;Sul;2022-11-30;13274.388625
SE;Sudeste/Centro-Oeste;2022-11-30;41423.25245833
N;Norte;2022-12-01;6684.56304167
NE;Nordeste;2022-12-01;11436.02879167
S;Sul;2022-12-01;13540.92508333
SE;Sudeste/Centro-Oeste;2022-12-01;41832.37704167
N;Norte;2022-12-02;6472.328
NE;Nordeste;2022-12-02;11059.38304167
S;Sul;2022-12-02;13558.66408333
SE;Sudeste/Centro-Oeste;2022-12-02;41412.92329167
N;Norte;2022-12-03;6412.57425
NE;Nordeste;2022-12-03;10740.0705
S;Sul;2022-12-03;11885.11445833
SE;Sudeste/Centro-Oeste;2022-12-03;39372.85141667
N;Norte;2022-12-04;6190.87883333
NE;Nordeste;2022-12-04;9898.64341667
S;Sul;2022-12-04;10374.86033333
SE;Sudeste/Centro-Oeste;2022-12-04;35795.10933333
N;Norte;2022-12-05;6437.35133333
NE;Nordeste;2022-12-05;10829.13308333
S;Sul;2022-12-05;12997.926375
SE;Sudeste/Centro-Oeste;2022-12-05;40293.57741667
N;Norte;2022-12-06;6685.51370833
NE;Nordeste;2022-12-06;11306.61433333
S;Sul;2022-12-06;13818.77416667
SE;Sudeste/Centro-Oeste;2022-12-06;41724.00308333
N;Norte;2022-12-07;6924.01529167
NE;Nordeste;2022-12-07;11742.45133333
S;Sul;2022-12-07;14011.12229167
SE;Sudeste/Centro-Oeste;2022-12-07;42106.1015
N;Norte;2022-12-08;6851.43916667
NE;Nordeste;2022-12-08;11486.85795833
S;Sul;2022-12-08;14362.43220833
SE;Sudeste/Centro-Oeste;2022-12-08;41710.42708333
N;Norte;2022-12-09;6785.40291667
NE;Nordeste;2022-12-09;11403.19883333
S;Sul;2022-12-09;14387.51391667
SE;Sudeste/Centro-Oeste;2022-12-09;41363.42670833
N;Norte;2022-12-10;6650.414625
NE;Nordeste;2022-12-10;11106.4125
S;Sul;2022-12-10;12642.42633333
SE;Sudeste/Centro-Oeste;2022-12-10;39782.93775
N;Norte;2022-12-11;6397.07375
NE;Nordeste;2022-12-11;10558.1705
S;Sul;2022-12-11;11369.84170833
SE;Sudeste/Centro-Oeste;2022-12-11;37309.52479167
N;Norte;2022-12-12;6901.466375
NE;Nordeste;2022-12-12;11737.79870833
S;Sul;2022-12-12;14539.60725
SE;Sudeste/Centro-Oeste;2022-12-12;43863.40604167
N;Norte;2022-12-13;6861.13279167
NE;Nordeste;2022-12-13;12012.06120833
S;Sul;2022-12-13;12848.94670833
SE;Sudeste/Centro-Oeste;2022-12-13;42966.693625
N;Norte;2022-12-14;6866.39004167
NE;Nordeste;2022-12-14;12239.64995833
S;Sul;2022-12-14;12622.81766667
SE;Sudeste/Centro-Oeste;2022-12-14;40604.10708333
N;Norte;2022-12-15;6773.621875
NE;Nordeste;2022-12-15;12230.79820833
S;Sul;2022-12-15;13304.17825
SE;Sudeste/Centro-Oeste;2022-12-15;40624.011625
N;Norte;2022-12-16;6833.97491667
NE;Nordeste;2022-12-16;11998.09883333
S;Sul;2022-12-16;13102.07120833
SE;Sudeste/Centro-Oeste;2022-12-16;41038.0885
N;Norte;2022-12-17;6441.77179167
NE;Nordeste;2022-12-17;11262.09504167
S;Sul;2022-12-17;10975.00058333
SE;Sudeste/Centro-Oeste;2022-12-17;37536.31
N;Norte;2022-12-18;6140.40391667
NE;Nordeste;2022-12-18;10591.24545833
S;Sul;2022-12-18;9825.34195833
SE;Sudeste/Centro-Oeste;2022-12-18;34442.10375
N;Norte;2022-12-19;6678.92970833
NE;Nordeste;2022-12-19;11811.735625
S;Sul;2022-12-19;11823.84654167
SE;Sudeste/Centro-Oeste;2022-12-19;38560.510625
N;Norte;2022-12-20;6625.38008333
NE;Nordeste;2022-12-20;12037.73404167
S;Sul;2022-12-20;11863.63333333
SE;Sudeste/Centro-Oeste;2022-12-20;38466.96295833
N;Norte;2022-12-21;6596.44391667
NE;Nordeste;2022-12-21;12118.42775
S;Sul;2022-12-21;11734.80733333
SE;Sudeste/Centro-Oeste;2022-12-21;37626.93733333
N;Norte;2022-12-22;6358.6385
NE;Nordeste;2022-12-22;12144.17308333
S;Sul;2022-12-22;11523.5635
SE;Sudeste/Centro-Oeste;2022-12-22;37225.11666667
N;Norte;2022-12-23;6141.70133333
NE;Nordeste;2022-12-23;11983.16925
S;Sul;2022-12-23;11306.42975
SE;Sudeste/Centro-Oeste;2022-12-23;36686.352875
N;Norte;2022-12-24;6051.9335
NE;Nordeste;2022-12-24;10668.06333333
S;Sul;2022-12-24;10027.11983333
SE;Sudeste/Centro-Oeste;2022-12-24;34078.94879167
N;Norte;2022-12-25;5838.5475
NE;Nordeste;2022-12-25;9497.09470833
S;Sul;2022-12-25;9030.33891667
SE;Sudeste/Centro-Oeste;2022-12-25;31015.945375
N;Norte;2022-12-26;6314.40783333
NE;Nordeste;2022-12-26;10665.79725
S;Sul;2022-12-26;10889.992
SE;Sudeste/Centro-Oeste;2022-12-26;36967.07345833
N;Norte;2022-12-27;6271.37308333
NE;Nordeste;2022-12-27;11259.35054167
S;Sul;2022-12-27;11627.47779167
SE;Sudeste/Centro-Oeste;2022-12-27;38310.277
N;Norte;2022-12-28;6173.62875
NE;Nordeste;2022-12-28;11467.75541667
S;Sul;2022-12-28;11037.80020833
SE;Sudeste/Centro-Oeste;2022-12-28;38682.65679167
N;Norte;2022-12-29;6173.032875
NE;Nordeste;2022-12-29;11419.34608333
S;Sul;2022-12-29;10650.70008333
SE;Sudeste/Centro-Oeste;2022-12-29;38267.8535
N;Norte;2022-12-30;6320.07533333
NE;Nordeste;2022-12-30;11296.09733333
S;Sul;2022-12-30;10722.40108333
SE;Sudeste/Centro-Oeste;2022-12-30;36992.384625
N;Norte;2022-12-31;6093.55125
NE;Nordeste;2022-12-31;10567.90641667
S;Sul;2022-12-31;10286.141375
SE;Sudeste/Centro-Oeste;2022-12-31;33915.08525
